,0,1,2,3,4,5,6,7,8,9,10,11,12
178,6C:EC:EB:1F:F6:76_-63,6C:EC:EB:1F:F6:65_-78,7C:66:9D:7B:2B:90_-93,BC:6A:29:BE:2F:23_-73,,,,,,,,,
179,7C:66:9D:7B:2B:90_-86,6C:EC:EB:1F:F4:4F_-91,6C:EC:EB:1F:FD:9B_-82,7C:66:9D:7B:29:FB_-69,,,,,,,,,
180,6C:EC:EB:1F:F6:65_-89,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:26_-93,6C:EC:EB:1F:F6:24_-93,6C:EC:EB:1F:F6:26_-91,,,,,,,
181,7C:66:9D:7B:2D:4A_-72,,,,,,,,,,,,
182,6C:EC:EB:1F:F6:24_-91,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,7C:66:9D:7B:2B:9F_-70,,,,,,,,,
183,6C:EC:EB:1F:F4:46_-83,BC:6A:29:BE:2F:23_-79,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:F6:15_-89,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:24_-72,,,,,,
184,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F4:46_-77,,,,,,,,,,
185,7C:66:9D:7B:29:FB_-84,6C:EC:EB:1F:FD:83_-79,BC:6A:29:BE:2F:23_-76,6C:EC:EB:1F:FD:83_-80,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F4:74_-65,,,,,,,
186,BC:6A:29:BE:31:57_-83,7C:66:9D:7B:2B:90_-79,BC:6A:29:BE:31:57_-84,6C:EC:EB:1F:FB:96_-93,7C:66:9D:7B:2B:90_-77,,,,,,,,
187,7C:66:9D:7B:2B:9F_-85,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:FD:83_-76,,,,,,,,
188,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F6:26_-81,6C:EC:EB:1F:FD:83_-81,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:65_-83,,,,,,
189,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:FD:83_-73,,,,,,,,,
190,BC:6A:29:BE:31:57_-74,7C:66:9D:7B:29:FA_-74,BC:6A:29:BE:2F:76_-95,7C:66:9D:7B:29:FA_-74,,,,,,,,,
191,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F4:46_-81,6C:EC:EB:1F:F6:55_-94,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:24_-81,,,,,,,,
192,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:F6:65_-87,,,,,,,,,
193,6C:EC:EB:1F:F4:74_-90,6C:EC:EB:1F:F6:65_-87,6C:EC:EB:1F:F6:76_-95,6C:EC:EB:1F:F4:74_-89,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:46_-93,6C:EC:EB:1F:FD:83_-73,,,,,,
194,6C:EC:EB:1F:F4:46_-81,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F4:74_-85,,,,,,,,,
195,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:29:FB_-83,BC:6A:29:BE:2F:23_-71,7C:66:9D:7B:2B:90_-74,6C:EC:EB:1F:F4:46_-89,,,,,,,
196,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:29:FA_-81,7C:66:9D:7B:29:FB_-83,,,,,,,,,,
197,BC:6A:29:BE:31:57_-70,,,,,,,,,,,,
198,BC:6A:29:BE:2F:23_-80,7C:66:9D:7B:2B:9F_-83,BC:6A:29:BE:2F:23_-81,,,,,,,,,,
199,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F4:46_-82,,,,,,,,,,
200,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,,
201,6C:EC:EB:1F:F6:65_-95,6C:EC:EB:1F:F6:15_-84,6C:EC:EB:1F:F4:4F_-94,6C:EC:EB:1F:F4:74_-96,6C:EC:EB:1F:F6:24_-85,6C:EC:EB:1F:F6:15_-88,,,,,,,
202,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F4:46_-76,7C:66:9D:7B:2B:9F_-61,,,,,,,
203,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F4:46_-67,,,,,,,,,,,
204,7C:66:9D:7B:2B:90_-82,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-74,7C:66:9D:7B:2B:90_-83,BC:6A:29:BE:2F:76_-66,7C:66:9D:7B:29:FB_-80,,,,,,,
205,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-62,,,,,,,,,,
206,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F4:74_-81,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:F6:76_-83,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F4:74_-82,,,,,,,
207,7C:66:9D:7B:29:FA_-89,7C:66:9D:7B:29:FB_-78,6C:EC:EB:1F:FD:9B_-90,BC:6A:29:BE:31:57_-92,7C:66:9D:7B:2B:90_-90,,,,,,,,
208,7C:66:9D:7B:29:FA_-71,6C:EC:EB:1F:FD:9B_-77,7C:66:9D:7B:2B:90_-80,6C:EC:EB:1F:FD:9B_-78,,,,,,,,,
209,7C:66:9D:7B:2D:4A_-74,,,,,,,,,,,,
210,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:31:57_-58,7C:66:9D:7B:2B:90_-75,,,,,,,,,,
211,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:29:FA_-73,BC:6A:29:BE:31:57_-76,7C:66:9D:7B:2B:90_-70,6C:EC:EB:1F:F6:55_-94,,,,,,,,
212,BC:6A:29:BE:2F:23_-62,7C:66:9D:7B:29:FB_-73,BC:6A:29:BE:2F:23_-62,6C:EC:EB:1F:FD:9B_-88,6C:EC:EB:1F:F6:24_-89,,,,,,,,
213,BC:6A:29:BE:2F:23_-91,BC:6A:29:BE:2F:23_-93,6C:EC:EB:1F:F6:15_-82,,,,,,,,,,
214,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F6:65_-83,,,,,,,,
215,6C:EC:EB:1F:F6:26_-70,7C:66:9D:7B:2B:90_-77,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:F6:65_-84,,,,,,,,,
216,6C:EC:EB:1F:F6:15_-86,7C:66:9D:7B:2B:9F_-88,7C:66:9D:7B:2B:90_-65,BC:6A:29:BE:31:57_-79,6C:EC:EB:1F:F6:26_-74,,,,,,,,
217,6C:EC:EB:1F:F6:26_-90,6C:EC:EB:1F:FD:9B_-87,BC:6A:29:BE:31:57_-81,,,,,,,,,,
218,,,,,,,,,,,,,
219,,,,,,,,,,,,,
220,7C:66:9D:7B:2D:4A_-87,,,,,,,,,,,,
221,BC:6A:29:BE:2F:23_-73,7C:66:9D:7B:2B:90_-81,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:15_-84,7C:66:9D:7B:29:FB_-80,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:24_-67,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F6:65_-71,,,,
222,BC:6A:29:BE:31:57_-62,BC:6A:29:BE:31:57_-62,6C:EC:EB:1F:F6:26_-76,,,,,,,,,,
223,7C:66:9D:7B:2B:9F_-93,6C:EC:EB:1F:F6:26_-86,7C:66:9D:7B:29:FB_-66,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F6:76_-92,6C:EC:EB:1F:F4:74_-91,,,,,,,
224,6C:EC:EB:1F:F6:55_-88,,,,,,,,,,,,
225,7C:66:9D:7B:29:FB_-71,6C:EC:EB:1F:F6:55_-87,,,,,,,,,,,
226,BC:6A:29:BE:31:57_-59,,,,,,,,,,,,
227,7C:66:9D:7B:2B:90_-86,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:24_-84,,,,,,,,,,
228,6C:EC:EB:1F:F6:76_-74,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:29:FB_-77,,,,,,,,,,
229,6C:EC:EB:1F:FD:83_-73,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F6:65_-81,6C:EC:EB:1F:F6:55_-94,BC:6A:29:BE:31:57_-93,,,,,,,,
230,BC:6A:29:BE:2F:76_-59,7C:66:9D:7B:29:FA_-73,,,,,,,,,,,
231,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:2D:4A_-94,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:29:FA_-67,,,,,,,,,
232,,,,,,,,,,,,,
233,6C:EC:EB:1F:F6:55_-95,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:29:FB_-75,BC:6A:29:BE:2F:76_-74,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:29:FA_-76,BC:6A:29:BE:2F:76_-74,,,,,
234,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:65_-50,BC:6A:29:BE:2F:23_-74,6C:EC:EB:1F:F6:65_-50,6C:EC:EB:1F:F6:15_-90,,,,,,,,
235,6C:EC:EB:1F:FD:83_-85,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:24_-85,6C:EC:EB:1F:F6:55_-77,,,,,,,,
236,BC:6A:29:BE:31:57_-86,BC:6A:29:BE:31:57_-86,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,
237,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:F6:24_-85,BC:6A:29:BE:2F:23_-86,,,,,,,,,,
238,BC:6A:29:BE:2F:76_-70,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,
239,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:26_-90,,,,,,,,,,,
240,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:FD:83_-85,,,,,,,,
241,6C:EC:EB:1F:F6:65_-80,,,,,,,,,,,,
242,7C:66:9D:7B:29:FA_-89,6C:EC:EB:1F:F6:24_-85,BC:6A:29:BE:2F:23_-90,7C:66:9D:7B:29:FB_-76,6C:EC:EB:1F:F6:65_-89,,,,,,,,
243,7C:66:9D:7B:29:FB_-78,6C:EC:EB:1F:F6:26_-90,7C:66:9D:7B:29:FB_-77,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:2F:76_-87,,,,,,,,
244,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F6:65_-90,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F4:46_-75,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F6:26_-88,,,,,,
245,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:2D:4A_-65,7C:66:9D:7B:29:FA_-71,,,,,,,,,,
246,,,,,,,,,,,,,
247,6C:EC:EB:1F:F6:65_-62,,,,,,,,,,,,
248,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:24_-87,BC:6A:29:BE:2F:23_-94,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F6:15_-80,,,,,,
249,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:FD:83_-81,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:26_-85,7C:66:9D:7B:29:FB_-95,,,,,,,
250,7C:66:9D:7B:2D:4A_-88,BC:6A:29:BE:31:57_-78,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:2D:4A_-88,,,,,,,,,
251,6C:EC:EB:1F:F6:26_-97,6C:EC:EB:1F:F6:55_-91,6C:EC:EB:1F:F6:26_-96,,,,,,,,,,
252,BC:6A:29:BE:31:57_-94,,,,,,,,,,,,
253,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F4:74_-59,,,,,,,,,,
254,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F4:74_-87,BC:6A:29:BE:2F:23_-78,,,,,,,,,
255,7C:66:9D:7B:29:FB_-82,6C:EC:EB:1F:F6:15_-91,BC:6A:29:BE:2F:76_-85,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:2B:90_-69,,,,,,,,
256,7C:66:9D:7B:2B:9F_-66,BC:6A:29:BE:2F:23_-78,7C:66:9D:7B:29:FB_-88,BC:6A:29:BE:2F:23_-77,,,,,,,,,
257,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F4:46_-83,7C:66:9D:7B:2B:90_-82,6C:EC:EB:1F:F6:24_-73,,,,,,,,
258,6C:EC:EB:1F:F6:65_-78,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F4:46_-77,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:F6:24_-80,6C:EC:EB:1F:F4:74_-70,,,,,,
259,6C:EC:EB:1F:F6:76_-61,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,
260,7C:66:9D:7B:29:FA_-73,,,,,,,,,,,,
261,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,
262,,,,,,,,,,,,,
263,7C:66:9D:7B:2B:90_-82,,,,,,,,,,,,
264,BC:6A:29:BE:31:57_-76,6C:EC:EB:1F:F6:65_-94,BC:6A:29:BE:31:57_-76,7C:66:9D:7B:29:FB_-70,BC:6A:29:BE:31:57_-76,6C:EC:EB:1F:FD:9B_-78,7C:66:9D:7B:29:FA_-71,,,,,,
265,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F4:46_-83,,,,,,,,,,
266,6C:EC:EB:1F:FD:83_-93,,,,,,,,,,,,
267,6C:EC:EB:1F:F6:26_-79,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:FD:83_-65,,,,,,,,,
268,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:29:FA_-81,6C:EC:EB:1F:F6:15_-76,6C:EC:EB:1F:F6:2D_-84,6C:EC:EB:1F:F6:55_-78,7C:66:9D:7B:29:FA_-81,,,,,,,
269,7C:66:9D:7B:2B:90_-96,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FB_-70,6C:EC:EB:1F:F6:24_-76,,,,,,,,,
270,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:74_-70,,,,,,,,,,,
271,BC:6A:29:BE:2F:76_-75,,,,,,,,,,,,
272,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:31:57_-90,7C:66:9D:7B:29:FA_-65,,,,,,,,,,
273,BC:6A:29:BE:2F:76_-58,,,,,,,,,,,,
274,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:65_-81,BC:6A:29:BE:2F:23_-74,6C:EC:EB:1F:F6:76_-86,7C:66:9D:7B:2B:9F_-65,,,,,,,,
275,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:29:FB_-74,,,,,,,,,,,
276,6C:EC:EB:1F:F6:76_-67,6C:EC:EB:1F:F6:26_-88,7C:66:9D:7B:2B:90_-88,,,,,,,,,,
277,6C:EC:EB:1F:F6:24_-95,6C:EC:EB:1F:F6:26_-86,,,,,,,,,,,
278,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:29:FA_-67,,,,,,,,,,,
279,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F4:46_-75,,,,,,,,,,
280,BC:6A:29:BE:2F:23_-97,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:2B:90_-69,BC:6A:29:BE:31:57_-62,6C:EC:EB:1F:F6:24_-89,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:26_-74,,,,,,
281,7C:66:9D:7B:29:FB_-81,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:FD:83_-82,7C:66:9D:7B:29:FB_-88,6C:EC:EB:1F:F4:46_-67,,,,,,,
282,,,,,,,,,,,,,
283,6C:EC:EB:1F:F6:2D_-79,7C:66:9D:7B:2B:90_-64,6C:EC:EB:1F:F6:15_-74,7C:66:9D:7B:2B:9F_-84,,,,,,,,,
284,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F6:65_-91,7C:66:9D:7B:2B:9F_-75,BC:6A:29:BE:2F:23_-91,7C:66:9D:7B:2B:9F_-75,,,,,,,,
285,6C:EC:EB:1F:F4:46_-91,6C:EC:EB:1F:FD:9B_-91,6C:EC:EB:1F:FD:9B_-94,,,,,,,,,,
286,7C:66:9D:7B:2B:90_-88,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:26_-90,,,,,,,,,,
287,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F6:65_-94,6C:EC:EB:1F:F4:74_-57,,,,,,,,,,
288,7C:66:9D:7B:29:FB_-88,7C:66:9D:7B:2B:9F_-84,7C:66:9D:7B:2B:90_-90,6C:EC:EB:1F:F4:46_-82,,,,,,,,,
289,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:FD:83_-85,7C:66:9D:7B:29:FB_-90,6C:EC:EB:1F:F6:76_-78,,,,,,,,,
290,7C:66:9D:7B:2B:9F_-90,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:29:FB_-76,BC:6A:29:BE:2F:23_-76,,,,,,,,,
291,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,,
292,BC:6A:29:BE:31:57_-56,7C:66:9D:7B:29:FB_-66,6C:EC:EB:1F:F6:65_-84,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:65_-85,,,,,,,
293,7C:66:9D:7B:29:FA_-90,BC:6A:29:BE:31:57_-90,,,,,,,,,,,
294,6C:EC:EB:1F:FD:9B_-91,,,,,,,,,,,,
295,6C:EC:EB:1F:F6:76_-86,,,,,,,,,,,,
296,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:2B:90_-63,6C:EC:EB:1F:F6:55_-71,,,,,,,,,,
297,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F6:24_-90,6C:EC:EB:1F:F6:76_-82,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F6:24_-92,,,,,,,,
298,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FA_-94,,,,,,,,,,,
299,6C:EC:EB:1F:F6:76_-92,6C:EC:EB:1F:F6:24_-83,7C:66:9D:7B:29:FB_-62,6C:EC:EB:1F:F4:46_-87,6C:EC:EB:1F:F6:55_-78,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-81,6C:EC:EB:1F:F4:4F_-90,,,,,
300,6C:EC:EB:1F:F6:76_-61,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:74_-75,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:F6:24_-75,6C:EC:EB:1F:F4:46_-80,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F6:26_-75,BC:6A:29:BE:2F:23_-75,7C:66:9D:7B:2B:90_-82,6C:EC:EB:1F:FD:83_-73,,
301,6C:EC:EB:1F:F6:15_-94,6C:EC:EB:1F:F4:46_-80,BC:6A:29:BE:2F:23_-63,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F6:65_-90,,,,,,,,
302,7C:66:9D:7B:2B:90_-78,6C:EC:EB:1F:FD:83_-73,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,
303,7C:66:9D:7B:2B:90_-78,7C:66:9D:7B:2B:90_-79,,,,,,,,,,,
304,6C:EC:EB:1F:F4:74_-93,,,,,,,,,,,,
305,6C:EC:EB:1F:F6:15_-85,7C:66:9D:7B:2B:90_-66,6C:EC:EB:1F:F6:2D_-96,6C:EC:EB:1F:FD:9B_-92,6C:EC:EB:1F:F6:15_-85,BC:6A:29:BE:2F:23_-92,BC:6A:29:BE:2F:76_-96,6C:EC:EB:1F:F6:26_-92,,,,,
306,BC:6A:29:BE:31:57_-95,,,,,,,,,,,,
307,7C:66:9D:7B:29:FB_-85,7C:66:9D:7B:2B:90_-88,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FB_-85,,,,,,,,,
308,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:46_-72,7C:66:9D:7B:29:FB_-93,7C:66:9D:7B:2B:90_-87,,,,,,,,
309,7C:66:9D:7B:29:FB_-66,BC:6A:29:BE:31:57_-84,,,,,,,,,,,
310,7C:66:9D:7B:29:FA_-70,,,,,,,,,,,,
311,7C:66:9D:7B:29:FA_-87,6C:EC:EB:1F:F6:15_-82,,,,,,,,,,,
312,BC:6A:29:BE:2F:23_-63,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:24_-73,,,,,,,,,,
313,6C:EC:EB:1F:F6:76_-67,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F6:76_-66,7C:66:9D:7B:2B:90_-88,BC:6A:29:BE:2F:23_-78,6C:EC:EB:1F:F6:24_-67,,,,,
314,,,,,,,,,,,,,
315,7C:66:9D:7B:29:FA_-69,BC:6A:29:BE:2F:76_-61,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:2D:4A_-86,,,,,,,,,
316,6C:EC:EB:1F:F6:26_-92,6C:EC:EB:1F:F6:55_-87,6C:EC:EB:1F:F6:26_-91,6C:EC:EB:1F:F6:24_-81,,,,,,,,,
317,6C:EC:EB:1F:FD:9B_-70,6C:EC:EB:1F:F6:55_-87,6C:EC:EB:1F:F6:2D_-94,,,,,,,,,,
318,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F6:65_-63,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F6:65_-62,,,,,,,,,
319,6C:EC:EB:1F:F6:76_-89,6C:EC:EB:1F:FD:83_-80,6C:EC:EB:1F:F6:76_-89,6C:EC:EB:1F:F4:74_-63,,,,,,,,,
320,6C:EC:EB:1F:F4:46_-89,7C:66:9D:7B:29:FB_-83,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:F6:76_-76,,,,,,,,,
321,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,
322,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:65_-83,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:2B:90_-65,6C:EC:EB:1F:F6:24_-90,,,,,,,,
323,7C:66:9D:7B:29:FA_-86,6C:EC:EB:1F:F6:65_-89,,,,,,,,,,,
324,6C:EC:EB:1F:F6:24_-91,,,,,,,,,,,,
325,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,
326,6C:EC:EB:1F:F4:74_-85,6C:EC:EB:1F:FD:83_-77,6C:EC:EB:1F:F6:24_-74,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,BC:6A:29:BE:2F:23_-82,,,,,,,
327,7C:66:9D:7B:2D:4A_-55,,,,,,,,,,,,
328,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,,
329,,,,,,,,,,,,,
330,,,,,,,,,,,,,
331,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F6:24_-82,,,,,,,,,,,
332,7C:66:9D:7B:29:FB_-90,7C:66:9D:7B:2B:90_-73,,,,,,,,,,,
333,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:76_-78,7C:66:9D:7B:29:FB_-90,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F6:24_-86,,,,,,
334,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F4:46_-76,7C:66:9D:7B:29:FB_-84,BC:6A:29:BE:2F:23_-84,,,,,,,,,
335,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,,
336,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:65_-84,,,,,,,,,,
337,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F6:24_-88,6C:EC:EB:1F:F6:76_-88,6C:EC:EB:1F:F6:26_-83,,,,,,,
338,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-76,,,,,,,,,,,
339,7C:66:9D:7B:29:FB_-62,6C:EC:EB:1F:F6:15_-95,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:F6:55_-85,7C:66:9D:7B:29:FB_-62,,,,,,,
340,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:2D:4A_-54,7C:66:9D:7B:2D:4A_-54,,,,,,,,,,
341,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F4:74_-78,7C:66:9D:7B:29:FB_-92,6C:EC:EB:1F:F6:26_-71,7C:66:9D:7B:29:FB_-92,,,,,,,,
342,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:31:57_-69,BC:6A:29:BE:2F:23_-76,,,,,,,,,,
343,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:31:57_-64,7C:66:9D:7B:2D:4A_-95,,,,,,,,,
344,BC:6A:29:BE:31:57_-63,,,,,,,,,,,,
345,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:29:FA_-60,7C:66:9D:7B:2B:90_-74,,,,,,,,,,
346,7C:66:9D:7B:2B:90_-85,6C:EC:EB:1F:F6:65_-92,7C:66:9D:7B:29:FA_-64,,,,,,,,,,
347,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:29:FA_-72,,,,,,,,,,,
348,6C:EC:EB:1F:F6:15_-77,BC:6A:29:BE:2F:76_-91,7C:66:9D:7B:29:FB_-70,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:26_-81,,,,,,,,
349,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F4:46_-74,7C:66:9D:7B:2B:90_-86,BC:6A:29:BE:2F:23_-79,7C:66:9D:7B:2B:9F_-89,6C:EC:EB:1F:F6:24_-82,7C:66:9D:7B:2B:90_-85,,,,,,
350,6C:EC:EB:1F:F4:74_-85,6C:EC:EB:1F:F4:46_-62,,,,,,,,,,,
