,0,1,2,3,4,5,6,7,8,9,10,11,12
179,7C:66:9D:7B:2B:90_-86,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FA_-86,,,,,,,,,
180,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:26_-93,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,,,,,,,
181,BC:6A:29:BE:31:57_-73,,,,,,,,,,,,
182,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,
183,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F6:26_-74,,,,,,
184,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,
185,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:FD:83_-79,7C:66:9D:7B:2B:9F_-64,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,BC:6A:29:BE:2F:23_-77,,,,,,,
186,6C:EC:EB:1F:FB:B0_-91,6C:EC:EB:1F:FB:B0_-91,6C:EC:EB:1F:FB:B0_-91,6C:EC:EB:1F:FB:B0_-91,6C:EC:EB:1F:FB:B0_-91,,,,,,,,
187,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F6:76_-78,,,,,,,,
188,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,
189,6C:EC:EB:1F:F6:26_-88,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F4:74_-78,,,,,,,,,
190,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,,,,,,,,,
191,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:65_-58,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:24_-81,,,,,,,,
192,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:74_-69,6C:EC:EB:1F:F4:74_-69,,,,,,,,,
193,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,,,,,,
194,6C:EC:EB:1F:F6:65_-76,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,
195,6C:EC:EB:1F:F6:65_-60,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,6C:EC:EB:1F:F6:2D_-91,BC:6A:29:BE:2F:23_-69,,,,,,,
196,BC:6A:29:BE:31:57_-88,BC:6A:29:BE:31:57_-89,7C:66:9D:7B:29:FB_-84,,,,,,,,,,
197,7C:66:9D:7B:29:FB_-65,,,,,,,,,,,,
198,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,,,,,,,,,,
199,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,,,,,,,,,,
200,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,,
201,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,,,,,,,
202,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:FD:83_-76,,,,,,,
203,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:F6:24_-94,,,,,,,,,,,
204,BC:6A:29:BE:2F:76_-66,7C:66:9D:7B:29:FA_-69,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,,,,,,,
205,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,
206,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,
207,7C:66:9D:7B:29:FA_-89,7C:66:9D:7B:29:FB_-81,BC:6A:29:BE:31:57_-88,BC:6A:29:BE:31:57_-92,BC:6A:29:BE:31:57_-88,,,,,,,,
208,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,,,,,,,,,
209,7C:66:9D:7B:2D:4A_-68,,,,,,,,,,,,
210,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,,,,,,,,,,
211,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-68,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-71,,,,,,,,
212,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,,,,,,,,
213,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-56,,,,,,,,,,
214,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,,,,,,,,
215,6C:EC:EB:1F:F6:26_-69,6C:EC:EB:1F:F6:26_-69,6C:EC:EB:1F:F6:26_-69,6C:EC:EB:1F:F6:26_-69,,,,,,,,,
216,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:31:57_-74,,,,,,,,
217,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,,,,,,,,,,
218,,,,,,,,,,,,,
219,,,,,,,,,,,,,
220,7C:66:9D:7B:29:FA_-72,,,,,,,,,,,,
221,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F4:74_-88,6C:EC:EB:1F:F6:26_-86,7C:66:9D:7B:2B:90_-86,6C:EC:EB:1F:F6:65_-70,7C:66:9D:7B:2B:9F_-79,6C:EC:EB:1F:F6:65_-70,,,,
222,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,,,,,,,,,,
223,7C:66:9D:7B:29:FB_-63,6C:EC:EB:1F:F6:26_-86,6C:EC:EB:1F:FB:96_-95,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,,,,,,,
224,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,,
225,BC:6A:29:BE:2F:23_-63,BC:6A:29:BE:2F:23_-63,,,,,,,,,,,
226,7C:66:9D:7B:2B:90_-70,,,,,,,,,,,,
227,6C:EC:EB:1F:F6:65_-71,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:F6:65_-71,,,,,,,,,,
228,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,,,,,,,,,,
229,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F6:26_-83,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F6:26_-83,,,,,,,,
230,BC:6A:29:BE:2F:76_-64,BC:6A:29:BE:2F:76_-64,,,,,,,,,,,
231,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,,,,,,,,,
232,,,,,,,,,,,,,
233,BC:6A:29:BE:2F:76_-75,BC:6A:29:BE:2F:76_-75,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:2F:76_-75,BC:6A:29:BE:2F:76_-75,7C:66:9D:7B:29:FB_-75,BC:6A:29:BE:2F:76_-75,BC:6A:29:BE:2F:76_-75,,,,,
234,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:FD:83_-66,,,,,,,,
235,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,,,,,,,,
236,7C:66:9D:7B:29:FA_-73,7C:66:9D:7B:29:FA_-73,7C:66:9D:7B:29:FA_-73,,,,,,,,,,
237,6C:EC:EB:1F:F6:65_-82,BC:6A:29:BE:31:57_-91,6C:EC:EB:1F:F6:65_-82,,,,,,,,,,
238,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,
239,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,,,,,,,,,,,
240,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,
241,7C:66:9D:7B:29:FB_-86,,,,,,,,,,,,
242,BC:6A:29:BE:31:57_-74,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-74,7C:66:9D:7B:29:FB_-76,BC:6A:29:BE:31:57_-74,,,,,,,,
243,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-56,,,,,,,,
244,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,,,,,,
245,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,
246,,,,,,,,,,,,,
247,6C:EC:EB:1F:F6:26_-73,,,,,,,,,,,,
248,7C:66:9D:7B:2B:90_-71,6C:EC:EB:1F:F6:24_-85,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,6C:EC:EB:1F:F6:65_-84,7C:66:9D:7B:2B:90_-71,,,,,,
249,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F6:26_-85,6C:EC:EB:1F:FD:83_-82,,,,,,,
250,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,,,,,,,,,
251,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:55_-91,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,
252,7C:66:9D:7B:29:FB_-83,,,,,,,,,,,,
253,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,,,,,,,,,,
254,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,
255,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:2F:76_-93,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-56,,,,,,,,
256,6C:EC:EB:1F:F6:24_-84,BC:6A:29:BE:2F:23_-78,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:76_-82,,,,,,,,,
257,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:FD:83_-70,,,,,,,,
258,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,,,,,,
259,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F6:65_-81,,,,,,,,,,,
260,BC:6A:29:BE:2F:76_-62,,,,,,,,,,,,
261,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,,,,,,,,,,
262,,,,,,,,,,,,,
263,7C:66:9D:7B:29:FB_-63,,,,,,,,,,,,
264,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2B:90_-73,6C:EC:EB:1F:F6:55_-81,7C:66:9D:7B:2B:90_-73,BC:6A:29:BE:31:57_-76,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2B:90_-73,,,,,,
265,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,,,,
266,7C:66:9D:7B:29:FB_-87,,,,,,,,,,,,
267,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,,,,,,,,,
268,6C:EC:EB:1F:F6:55_-73,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FA_-81,,,,,,,
269,6C:EC:EB:1F:F6:24_-78,7C:66:9D:7B:29:FB_-72,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,
270,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,,,,,
271,7C:66:9D:7B:29:FA_-62,,,,,,,,,,,,
272,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,,,,,,,,,,
273,7C:66:9D:7B:29:FA_-66,,,,,,,,,,,,
274,7C:66:9D:7B:2B:9F_-65,7C:66:9D:7B:2B:9F_-65,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:2B:9F_-65,7C:66:9D:7B:2B:9F_-65,,,,,,,,
275,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:2B:90_-71,,,,,,,,,,,
276,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,,,,,,
277,6C:EC:EB:1F:FD:83_-84,6C:EC:EB:1F:FD:83_-84,,,,,,,,,,,
278,7C:66:9D:7B:2D:4A_-64,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,
279,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:76_-73,,,,,,,,,,
280,BC:6A:29:BE:31:57_-63,BC:6A:29:BE:31:57_-63,BC:6A:29:BE:31:57_-63,BC:6A:29:BE:31:57_-63,6C:EC:EB:1F:F6:24_-89,BC:6A:29:BE:31:57_-63,BC:6A:29:BE:31:57_-63,,,,,,
281,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,,,,,,,
282,,,,,,,,,,,,,
283,BC:6A:29:BE:31:57_-66,7C:66:9D:7B:29:FA_-79,6C:EC:EB:1F:F6:15_-74,7C:66:9D:7B:29:FA_-79,,,,,,,,,
284,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,BC:6A:29:BE:2F:23_-91,6C:EC:EB:1F:F4:74_-57,,,,,,,,
285,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,
286,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,,,,,,,,,,
287,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,,,,,,,,,,
288,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:2B:9F_-84,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,,,,
289,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,
290,6C:EC:EB:1F:F6:55_-72,6C:EC:EB:1F:F6:55_-72,6C:EC:EB:1F:F6:55_-72,6C:EC:EB:1F:F6:55_-72,,,,,,,,,
291,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,,
292,6C:EC:EB:1F:FD:9B_-77,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,,,,,,,
293,7C:66:9D:7B:29:FA_-90,BC:6A:29:BE:2F:23_-86,,,,,,,,,,,
294,7C:66:9D:7B:29:FB_-78,,,,,,,,,,,,
295,6C:EC:EB:1F:F4:46_-82,,,,,,,,,,,,
296,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FA_-80,7C:66:9D:7B:29:FB_-68,,,,,,,,,,
297,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,,,,,,,,
298,BC:6A:29:BE:31:57_-86,BC:6A:29:BE:31:57_-86,,,,,,,,,,,
299,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:2F:23_-91,7C:66:9D:7B:29:FB_-62,,,,,
300,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:24_-75,BC:6A:29:BE:2F:23_-65,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:26_-73,6C:EC:EB:1F:F6:26_-73,,
301,6C:EC:EB:1F:F6:26_-89,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,BC:6A:29:BE:31:57_-75,6C:EC:EB:1F:F6:55_-79,,,,,,,,
302,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,
303,7C:66:9D:7B:2B:90_-78,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,
304,6C:EC:EB:1F:FB:B0_-92,,,,,,,,,,,,
305,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,BC:6A:29:BE:2F:23_-92,7C:66:9D:7B:2B:90_-66,6C:EC:EB:1F:FD:83_-87,,,,,
306,7C:66:9D:7B:29:FA_-80,,,,,,,,,,,,
307,6C:EC:EB:1F:FD:9B_-91,6C:EC:EB:1F:FD:9B_-91,6C:EC:EB:1F:FD:9B_-91,6C:EC:EB:1F:FD:9B_-91,,,,,,,,,
308,6C:EC:EB:1F:F6:24_-89,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,,,,,,,,
309,BC:6A:29:BE:2F:23_-67,BC:6A:29:BE:2F:23_-67,,,,,,,,,,,
310,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,,
311,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,
312,6C:EC:EB:1F:F6:65_-73,6C:EC:EB:1F:F6:24_-72,6C:EC:EB:1F:F6:65_-73,,,,,,,,,,
313,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FB_-86,6C:EC:EB:1F:F6:76_-77,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FB_-86,BC:6A:29:BE:2F:23_-78,7C:66:9D:7B:29:FB_-86,,,,,
314,,,,,,,,,,,,,
315,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,,,,,,,,,
316,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:65_-72,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,,,
317,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,6C:EC:EB:1F:F6:2D_-94,,,,,,,,,,
318,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:F4:46_-83,6C:EC:EB:1F:F4:46_-83,,,,,,,,,
319,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,
320,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,7C:66:9D:7B:2B:90_-76,,,,,,,,,
321,7C:66:9D:7B:2D:4A_-63,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,
322,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,6C:EC:EB:1F:F6:55_-72,BC:6A:29:BE:31:57_-57,,,,,,,,
323,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,,,,,,,,,,,
324,6C:EC:EB:1F:F4:74_-69,,,,,,,,,,,,
325,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,
326,6C:EC:EB:1F:F6:65_-69,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-69,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:65_-69,,,,,,,
327,7C:66:9D:7B:29:FA_-83,,,,,,,,,,,,
328,7C:66:9D:7B:2D:4A_-63,,,,,,,,,,,,
329,,,,,,,,,,,,,
330,,,,,,,,,,,,,
331,6C:EC:EB:1F:F6:65_-71,6C:EC:EB:1F:F6:65_-71,,,,,,,,,,,
332,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,,,,,,,,,,,
333,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,
334,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:FD:83_-74,,,,,,,,,
335,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:65_-79,,,,,,,,,,
336,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:65_-84,,,,,,,,,,
337,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:F6:26_-83,,,,,,,
338,6C:EC:EB:1F:FD:83_-68,6C:EC:EB:1F:FD:83_-68,,,,,,,,,,,
339,6C:EC:EB:1F:F6:26_-91,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,6C:EC:EB:1F:F6:65_-86,BC:6A:29:BE:2F:23_-69,,,,,,,
340,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-72,7C:66:9D:7B:29:FA_-72,,,,,,,,,,
341,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,BC:6A:29:BE:2F:23_-86,,,,,,,,
342,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FA_-78,,,,,,,,,,
343,BC:6A:29:BE:2F:76_-80,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:2F:76_-80,BC:6A:29:BE:2F:76_-81,,,,,,,,,
344,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,,
345,BC:6A:29:BE:31:57_-65,BC:6A:29:BE:31:57_-65,BC:6A:29:BE:31:57_-65,,,,,,,,,,
346,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,BC:6A:29:BE:2F:76_-76,,,,,,,,,,
347,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-68,,,,,,,,,,,
348,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-68,6C:EC:EB:1F:F6:15_-84,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,,,,,,
349,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,,,,,,
350,6C:EC:EB:1F:F6:24_-93,6C:EC:EB:1F:F6:76_-82,,,,,,,,,,,
351,BC:6A:29:BE:2F:76_-84,7C:66:9D:7B:29:FB_-71,BC:6A:29:BE:2F:76_-84,,,,,,,,,,
352,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,
