,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
160,6C:EC:EB:1F:F6:15_-83,6C:EC:EB:1F:F6:15_-83,BC:6A:29:BE:2F:76_-91,6C:EC:EB:1F:F6:55_-86,,,,,,,,,,,,
161,BC:6A:29:BE:2F:23_-94,BC:6A:29:BE:31:57_-89,,,,,,,,,,,,,,
162,6C:EC:EB:1F:F6:26_-94,6C:EC:EB:1F:F6:76_-89,7C:66:9D:7B:29:FB_-95,7C:66:9D:7B:2B:90_-91,7C:66:9D:7B:2B:9F_-76,BC:6A:29:BE:2F:23_-82,,,,,,,,,,
163,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2D:4A_-71,BC:6A:29:BE:2F:76_-67,7C:66:9D:7B:2B:90_-73,BC:6A:29:BE:31:57_-64,7C:66:9D:7B:29:FA_-61,7C:66:9D:7B:29:FA_-61,7C:66:9D:7B:2B:90_-73,,,,,,,,
164,6C:EC:EB:1F:F6:65_-96,6C:EC:EB:1F:F6:65_-95,7C:66:9D:7B:2B:90_-71,BC:6A:29:BE:31:57_-70,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,
165,7C:66:9D:7B:2B:9F_-73,BC:6A:29:BE:2F:23_-85,7C:66:9D:7B:2B:90_-98,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:76_-89,6C:EC:EB:1F:F6:24_-92,,,,,,,,,
166,7C:66:9D:7B:2B:9F_-79,,,,,,,,,,,,,,,
167,6C:EC:EB:1F:F6:55_-98,7C:66:9D:7B:29:FA_-74,BC:6A:29:BE:31:57_-74,7C:66:9D:7B:29:FA_-74,,,,,,,,,,,,
168,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:F6:65_-79,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-63,6C:EC:EB:1F:F6:65_-79,,,,,,,,,,
169,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:31:57_-59,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,,,,,,,,,,,,
170,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:65_-79,7C:66:9D:7B:2B:90_-90,,,,,,,,,,,,,
171,6C:EC:EB:1F:F6:65_-77,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:65_-77,7C:66:9D:7B:2B:9F_-85,6C:EC:EB:1F:F6:26_-69,7C:66:9D:7B:29:FB_-77,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:76_-91,,,,,,,,
172,BC:6A:29:BE:2F:76_-59,BC:6A:29:BE:31:57_-90,,,,,,,,,,,,,,
173,BC:6A:29:BE:2F:23_-90,BC:6A:29:BE:2F:23_-88,,,,,,,,,,,,,,
174,6C:EC:EB:1F:F6:24_-93,6C:EC:EB:1F:F6:76_-90,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F6:24_-93,6C:EC:EB:1F:F6:65_-82,7C:66:9D:7B:2B:9F_-74,6C:EC:EB:1F:F4:74_-61,BC:6A:29:BE:2F:23_-87,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F6:24_-95,,,,,,
175,6C:EC:EB:1F:F4:74_-78,6C:EC:EB:1F:F4:46_-89,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F6:65_-93,6C:EC:EB:1F:F6:76_-86,,,,,,,,,,,
176,6C:EC:EB:1F:FD:83_-89,6C:EC:EB:1F:F6:76_-88,,,,,,,,,,,,,,
177,6C:EC:EB:1F:F6:24_-78,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,,
178,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:FD:83_-74,BC:6A:29:BE:2F:23_-73,,,,,,,,,,,,
179,7C:66:9D:7B:2B:90_-86,6C:EC:EB:1F:FB:C7_-97,BC:6A:29:BE:31:57_-88,6C:EC:EB:1F:F4:4F_-90,7C:66:9D:7B:29:FB_-69,BC:6A:29:BE:31:57_-88,,,,,,,,,,
180,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:26_-93,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F6:65_-87,6C:EC:EB:1F:FD:83_-82,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:29:FB_-90,,,,,,,,,
181,7C:66:9D:7B:2D:4A_-73,BC:6A:29:BE:2F:76_-71,7C:66:9D:7B:29:FA_-78,,,,,,,,,,,,,
182,7C:66:9D:7B:2B:90_-97,6C:EC:EB:1F:F6:76_-83,,,,,,,,,,,,,,
183,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F6:65_-79,7C:66:9D:7B:2B:90_-77,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F6:26_-71,,,,,,,,,
184,6C:EC:EB:1F:F6:26_-74,6C:EC:EB:1F:F4:74_-74,,,,,,,,,,,,,,
185,6C:EC:EB:1F:FD:83_-80,7C:66:9D:7B:29:FB_-84,6C:EC:EB:1F:F4:74_-64,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F6:24_-78,,,,,,,,,,
186,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FA_-78,6C:EC:EB:1F:FB:96_-92,,,,,,,,,,,,
187,6C:EC:EB:1F:FD:83_-76,7C:66:9D:7B:2B:9F_-85,6C:EC:EB:1F:FD:83_-76,,,,,,,,,,,,,
188,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F4:46_-79,6C:EC:EB:1F:F4:74_-74,BC:6A:29:BE:2F:23_-89,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:26_-80,7C:66:9D:7B:2B:9F_-74,,,,,,,,
189,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:F6:65_-80,,,,,,,,,,,,
190,6C:EC:EB:1F:F6:55_-98,BC:6A:29:BE:2F:76_-94,BC:6A:29:BE:31:57_-74,,,,,,,,,,,,,
191,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:76_-77,6C:EC:EB:1F:F6:24_-79,6C:EC:EB:1F:F6:76_-77,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:29:FB_-92,,,,,,,,,,
192,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:65_-88,6C:EC:EB:1F:F6:76_-77,BC:6A:29:BE:2F:23_-84,,,,,,,,,,,,
193,6C:EC:EB:1F:F4:74_-90,6C:EC:EB:1F:F6:76_-95,6C:EC:EB:1F:F4:74_-89,6C:EC:EB:1F:F4:74_-92,,,,,,,,,,,,
194,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,,,,,,
195,6C:EC:EB:1F:F4:74_-77,7C:66:9D:7B:2B:90_-76,6C:EC:EB:1F:F6:26_-81,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,
197,7C:66:9D:7B:29:FA_-72,,,,,,,,,,,,,,,
198,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F6:26_-89,7C:66:9D:7B:29:FB_-77,,,,,,,,,,,,,
199,6C:EC:EB:1F:F6:26_-89,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,,,,
200,6C:EC:EB:1F:F6:65_-62,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:24_-68,,,,,,,,,,,,,
201,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:2B:90_-77,6C:EC:EB:1F:F4:4F_-94,,,,,,,,,,,,,
202,6C:EC:EB:1F:FD:83_-82,7C:66:9D:7B:2B:9F_-60,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F4:46_-76,,,,,,,,,,
203,6C:EC:EB:1F:F4:46_-66,,,,,,,,,,,,,,,
204,BC:6A:29:BE:31:57_-74,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,,,,
205,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:FD:83_-85,BC:6A:29:BE:31:57_-93,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:FD:83_-88,,,,,,,,,,
206,6C:EC:EB:1F:F6:24_-83,7C:66:9D:7B:2B:9F_-80,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-79,,,,,,,,,,,
207,BC:6A:29:BE:2F:23_-98,BC:6A:29:BE:31:57_-92,,,,,,,,,,,,,,
208,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FB_-70,7C:66:9D:7B:2B:90_-67,,,,,,,,,,,,
209,7C:66:9D:7B:29:FA_-79,,,,,,,,,,,,,,,
210,BC:6A:29:BE:31:57_-59,7C:66:9D:7B:29:FB_-79,7C:66:9D:7B:2B:90_-75,BC:6A:29:BE:31:57_-72,,,,,,,,,,,,
211,BC:6A:29:BE:2F:76_-71,BC:6A:29:BE:2F:76_-70,BC:6A:29:BE:31:57_-76,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:31:57_-69,7C:66:9D:7B:2D:4A_-66,,,,,,,,,
212,6C:EC:EB:1F:F6:15_-89,7C:66:9D:7B:29:FA_-81,BC:6A:29:BE:2F:23_-63,6C:EC:EB:1F:F6:55_-86,7C:66:9D:7B:29:FA_-83,6C:EC:EB:1F:F6:24_-89,6C:EC:EB:1F:F6:26_-91,,,,,,,,,
213,6C:EC:EB:1F:F6:15_-82,6C:EC:EB:1F:F6:2D_-88,7C:66:9D:7B:2B:90_-65,,,,,,,,,,,,,
214,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F6:76_-63,,,,,,,,,,,,,,
215,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:2B:90_-77,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:24_-79,,,,,,,,,,
216,6C:EC:EB:1F:F6:15_-86,6C:EC:EB:1F:F6:55_-73,7C:66:9D:7B:2B:9F_-88,7C:66:9D:7B:2B:90_-66,6C:EC:EB:1F:F6:65_-86,,,,,,,,,,,
217,7C:66:9D:7B:29:FB_-71,,,,,,,,,,,,,,,
218,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:2D:4A_-65,BC:6A:29:BE:2F:76_-78,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,,
219,7C:66:9D:7B:2B:90_-87,7C:66:9D:7B:29:FB_-84,,,,,,,,,,,,,,
220,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:2D:4A_-88,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:2D:4A_-87,,,,,,,,,,,,
221,7C:66:9D:7B:2B:9F_-80,7C:66:9D:7B:29:FB_-80,6C:EC:EB:1F:F6:65_-73,6C:EC:EB:1F:F6:65_-71,6C:EC:EB:1F:F6:76_-80,,,,,,,,,,,
222,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FB_-80,,,,,,,,,,,,,,
223,6C:EC:EB:1F:F4:46_-83,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FB_-66,6C:EC:EB:1F:F6:55_-77,,,,,,,,,,,
224,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F4:74_-79,7C:66:9D:7B:29:FB_-88,6C:EC:EB:1F:F6:65_-49,,,,,,,,,,,,
225,7C:66:9D:7B:29:FB_-72,7C:66:9D:7B:29:FB_-72,6C:EC:EB:1F:F6:26_-89,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,,
226,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,
227,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F4:46_-89,7C:66:9D:7B:2B:90_-87,,,,,,,,,,,,
228,6C:EC:EB:1F:F4:46_-71,7C:66:9D:7B:29:FB_-77,6C:EC:EB:1F:FD:83_-83,,,,,,,,,,,,,
229,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:FD:83_-74,7C:66:9D:7B:29:FB_-79,6C:EC:EB:1F:F6:65_-81,BC:6A:29:BE:31:57_-93,7C:66:9D:7B:29:FB_-79,6C:EC:EB:1F:F6:76_-77,,,,,,,,,
230,BC:6A:29:BE:2F:76_-64,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:2D:4A_-63,,,,,,,,,,,,,
231,BC:6A:29:BE:2F:76_-88,,,,,,,,,,,,,,,
232,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,,,,,
233,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:2B:90_-76,BC:6A:29:BE:31:57_-69,,,,,,,,,,,,
234,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F4:46_-77,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:15_-90,6C:EC:EB:1F:F6:65_-49,,,,,,,,,,,
235,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-74,,,,,,,,,,,,,,
236,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,,,,,
237,BC:6A:29:BE:2F:23_-86,6C:EC:EB:1F:F4:46_-68,BC:6A:29:BE:31:57_-92,,,,,,,,,,,,,
238,BC:6A:29:BE:2F:76_-70,7C:66:9D:7B:29:FA_-81,BC:6A:29:BE:31:57_-81,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,,
239,7C:66:9D:7B:29:FB_-95,6C:EC:EB:1F:F6:76_-79,,,,,,,,,,,,,,
240,6C:EC:EB:1F:F6:76_-78,6C:EC:EB:1F:F4:74_-68,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,,
241,6C:EC:EB:1F:FD:83_-65,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,,,
243,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:2B:90_-67,BC:6A:29:BE:2F:76_-84,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:29:FA_-69,BC:6A:29:BE:2F:76_-87,BC:6A:29:BE:31:57_-58,6C:EC:EB:1F:F6:26_-89,BC:6A:29:BE:31:57_-60,,,,,,
244,6C:EC:EB:1F:F6:65_-90,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F6:26_-89,,,,,,,,,,,,,
245,BC:6A:29:BE:2F:76_-79,BC:6A:29:BE:2F:76_-79,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:2D:4A_-65,,,,,,,,,,,,
246,7C:66:9D:7B:29:FB_-72,,,,,,,,,,,,,,,
247,6C:EC:EB:1F:F6:24_-81,,,,,,,,,,,,,,,
248,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F6:26_-74,7C:66:9D:7B:29:FB_-74,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:FD:83_-88,BC:6A:29:BE:2F:23_-94,6C:EC:EB:1F:F6:15_-80,,,,,,,,,
249,6C:EC:EB:1F:F6:76_-84,,,,,,,,,,,,,,,
250,7C:66:9D:7B:29:FA_-63,BC:6A:29:BE:2F:76_-77,,,,,,,,,,,,,,
251,6C:EC:EB:1F:F6:24_-86,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:55_-90,6C:EC:EB:1F:F6:55_-91,,,,,,,,,,,,
252,BC:6A:29:BE:2F:23_-82,7C:66:9D:7B:29:FB_-84,BC:6A:29:BE:2F:23_-82,,,,,,,,,,,,,
253,6C:EC:EB:1F:F4:74_-58,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:F4:46_-74,BC:6A:29:BE:2F:23_-91,,,,,,,,,,,,
254,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:65_-85,7C:66:9D:7B:2B:9F_-66,6C:EC:EB:1F:F6:65_-85,6C:EC:EB:1F:F6:24_-90,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,
255,7C:66:9D:7B:29:FB_-82,6C:EC:EB:1F:F6:15_-91,6C:EC:EB:1F:F6:26_-92,,,,,,,,,,,,,
256,6C:EC:EB:1F:FD:83_-78,6C:EC:EB:1F:F4:74_-90,6C:EC:EB:1F:F6:65_-84,,,,,,,,,,,,,
257,7C:66:9D:7B:2B:9F_-76,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:F6:26_-77,6C:EC:EB:1F:F4:46_-83,,,,,,,,,,,,
258,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:24_-89,BC:6A:29:BE:31:57_-96,6C:EC:EB:1F:F6:76_-77,,,,,,,,,,,,
259,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:F4:46_-83,,,,,,,,,,,,,,
260,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,,,,,
261,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,,,,
262,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-75,7C:66:9D:7B:29:FA_-75,BC:6A:29:BE:31:57_-95,,,,,,,,,,,,
263,,,,,,,,,,,,,,,,
264,6C:EC:EB:1F:F6:65_-94,7C:66:9D:7B:2B:90_-79,6C:EC:EB:1F:F6:55_-89,7C:66:9D:7B:2B:9F_-92,6C:EC:EB:1F:FD:83_-92,,,,,,,,,,,
265,7C:66:9D:7B:2B:9F_-72,BC:6A:29:BE:2F:23_-73,,,,,,,,,,,,,,
266,6C:EC:EB:1F:FD:83_-93,BC:6A:29:BE:31:57_-60,,,,,,,,,,,,,,
267,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F6:26_-80,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:76_-71,,,,,,,,,,,,
268,6C:EC:EB:1F:F6:76_-84,7C:66:9D:7B:29:FA_-81,6C:EC:EB:1F:F6:24_-85,6C:EC:EB:1F:F6:26_-81,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,
270,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F4:74_-71,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:76_-87,6C:EC:EB:1F:F4:74_-70,,,,,,,,,,,
271,7C:66:9D:7B:2B:90_-77,BC:6A:29:BE:31:57_-71,,,,,,,,,,,,,,
272,BC:6A:29:BE:2F:76_-57,7C:66:9D:7B:2D:4A_-64,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,
274,BC:6A:29:BE:2F:23_-75,6C:EC:EB:1F:F6:76_-84,7C:66:9D:7B:2B:9F_-65,6C:EC:EB:1F:F6:55_-90,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:65_-81,,,,,,,,,,
275,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:2B:90_-70,7C:66:9D:7B:2B:90_-70,,,,,,,,,,,,,
276,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F6:76_-67,7C:66:9D:7B:2B:90_-88,6C:EC:EB:1F:F6:26_-82,,,,,,,,,,,,
277,6C:EC:EB:1F:F6:65_-89,7C:66:9D:7B:2B:9F_-81,6C:EC:EB:1F:F6:26_-87,6C:EC:EB:1F:F6:24_-93,6C:EC:EB:1F:FD:83_-84,,,,,,,,,,,
278,7C:66:9D:7B:29:FA_-66,BC:6A:29:BE:2F:76_-64,,,,,,,,,,,,,,
279,6C:EC:EB:1F:F6:24_-84,6C:EC:EB:1F:F6:55_-88,,,,,,,,,,,,,,
280,BC:6A:29:BE:31:57_-62,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:2B:90_-69,,,,,,,,,,,,,
281,7C:66:9D:7B:29:FB_-81,7C:66:9D:7B:29:FB_-77,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:65_-82,6C:EC:EB:1F:F4:74_-77,BC:6A:29:BE:2F:23_-68,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F6:76_-76,,,,,,,,
282,BC:6A:29:BE:2F:76_-77,BC:6A:29:BE:2F:76_-77,BC:6A:29:BE:31:57_-78,,,,,,,,,,,,,
283,6C:EC:EB:1F:F6:24_-84,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F6:2D_-79,7C:66:9D:7B:29:FB_-71,BC:6A:29:BE:31:57_-66,7C:66:9D:7B:2B:9F_-84,,,,,,,,,,
284,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F4:74_-57,,,,,,,,,,,,,,
285,6C:EC:EB:1F:FD:83_-85,6C:EC:EB:1F:F4:46_-93,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:F4:46_-91,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:F6:24_-74,6C:EC:EB:1F:F6:24_-73,,,,,,,,,
286,6C:EC:EB:1F:F6:26_-90,,,,,,,,,,,,,,,
287,6C:EC:EB:1F:F6:24_-86,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:24_-86,,,,,,,,,,,,
288,7C:66:9D:7B:2B:9F_-86,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F4:46_-80,7C:66:9D:7B:2B:9F_-84,,,,,,,,,,,,
289,6C:EC:EB:1F:FD:83_-83,7C:66:9D:7B:29:FB_-90,BC:6A:29:BE:2F:23_-90,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F6:65_-91,,,,,,,,,,,
290,7C:66:9D:7B:2B:90_-71,6C:EC:EB:1F:F6:65_-84,7C:66:9D:7B:29:FA_-78,6C:EC:EB:1F:F6:55_-71,,,,,,,,,,,,
291,BC:6A:29:BE:2F:76_-55,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,,,,
292,6C:EC:EB:1F:F6:26_-70,7C:66:9D:7B:2B:90_-84,6C:EC:EB:1F:F6:26_-76,,,,,,,,,,,,,
293,7C:66:9D:7B:29:FA_-90,BC:6A:29:BE:2F:23_-84,,,,,,,,,,,,,,
294,6C:EC:EB:1F:FD:9B_-91,BC:6A:29:BE:31:57_-90,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,
296,6C:EC:EB:1F:F6:2D_-87,6C:EC:EB:1F:F6:26_-74,7C:66:9D:7B:29:FA_-76,6C:EC:EB:1F:F6:24_-87,,,,,,,,,,,,
297,6C:EC:EB:1F:F6:65_-89,,,,,,,,,,,,,,,
298,7C:66:9D:7B:29:FA_-93,7C:66:9D:7B:29:FB_-86,7C:66:9D:7B:29:FA_-94,7C:66:9D:7B:29:FB_-87,BC:6A:29:BE:31:57_-85,,,,,,,,,,,
299,6C:EC:EB:1F:F6:76_-92,6C:EC:EB:1F:F6:76_-91,6C:EC:EB:1F:F4:46_-87,6C:EC:EB:1F:F6:55_-78,BC:6A:29:BE:31:57_-81,6C:EC:EB:1F:F6:55_-78,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:15_-84,,,,,,,
300,BC:6A:29:BE:2F:23_-77,BC:6A:29:BE:2F:23_-77,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:65_-62,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,,,,,,,,,,
301,BC:6A:29:BE:2F:23_-63,7C:66:9D:7B:2B:90_-62,7C:66:9D:7B:2B:9F_-81,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:55_-82,7C:66:9D:7B:2B:9F_-80,7C:66:9D:7B:29:FB_-68,BC:6A:29:BE:31:57_-75,,,,,,,,
302,6C:EC:EB:1F:F4:74_-87,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F4:74_-87,,,,,,,,,,,,,
303,BC:6A:29:BE:31:57_-71,7C:66:9D:7B:2B:90_-79,,,,,,,,,,,,,,
304,7C:66:9D:7B:29:FA_-79,6C:EC:EB:1F:FD:83_-80,BC:6A:29:BE:31:57_-85,,,,,,,,,,,,,
305,BC:6A:29:BE:2F:76_-98,6C:EC:EB:1F:F6:15_-85,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-66,6C:EC:EB:1F:F6:26_-92,6C:EC:EB:1F:F6:55_-93,7C:66:9D:7B:2B:90_-67,BC:6A:29:BE:2F:23_-90,6C:EC:EB:1F:F6:2D_-96,,,,,,,
306,7C:66:9D:7B:29:FA_-80,7C:66:9D:7B:29:FA_-80,,,,,,,,,,,,,,
307,7C:66:9D:7B:29:FB_-84,BC:6A:29:BE:31:57_-90,BC:6A:29:BE:31:57_-88,,,,,,,,,,,,,
308,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:24_-87,6C:EC:EB:1F:F6:76_-89,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,,
309,7C:66:9D:7B:2B:90_-73,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:9B_-83,6C:EC:EB:1F:F6:24_-89,BC:6A:29:BE:2F:23_-66,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:15_-93,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F6:76_-86,,,,,,,
310,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:2B:90_-74,,,,,,,,,,,,,,
311,7C:66:9D:7B:29:FA_-89,BC:6A:29:BE:2F:76_-94,6C:EC:EB:1F:F6:15_-81,6C:EC:EB:1F:F6:55_-82,,,,,,,,,,,,
312,6C:EC:EB:1F:F4:46_-80,,,,,,,,,,,,,,,
313,6C:EC:EB:1F:F4:46_-72,6C:EC:EB:1F:F6:24_-65,7C:66:9D:7B:2B:90_-88,6C:EC:EB:1F:F6:26_-88,,,,,,,,,,,,
314,BC:6A:29:BE:2F:76_-68,BC:6A:29:BE:31:57_-95,,,,,,,,,,,,,,
315,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,,,,,,,,,,,,,,
316,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:29:FB_-87,BC:6A:29:BE:2F:23_-72,6C:EC:EB:1F:F6:76_-79,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F4:46_-77,7C:66:9D:7B:2B:9F_-73,,,,,,,,,
317,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:29:FB_-69,BC:6A:29:BE:2F:23_-66,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-67,,,,,,,,,,,
318,6C:EC:EB:1F:F6:26_-84,BC:6A:29:BE:2F:23_-75,,,,,,,,,,,,,,
319,7C:66:9D:7B:2B:9F_-77,6C:EC:EB:1F:F4:74_-63,,,,,,,,,,,,,,
320,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,,,
321,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,,,,
322,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:2B:90_-66,,,,,,,,,,,,
